17.2866	12.293
17.3694	11.559
17.9858	11.506
18.0272	12.617
17.1026	13.171
17.5212	11.874
17.512	10.991
16.7898	12.212
17.1233	11.610
18.6137	11.380
16.7714	11.387
16.0676	10.812
17.8041	11.702
17.8984	9.945	
16.638	12.964
16.4632	10.658
18.5125	11.842
17.9306	12.189
17.6132	13.468
16.7392	11.030
18.4642	11.713
17.3625	12.003
17.5557	11.212
17.6868	11.435
18.5171	9.876	
16.1251	10.664
17.5419	11.888
17.8961	11.805
18.2365	11.766
18.1008	11.364
18.3653	12.063
19.3635	11.628
17.9237	11.557
16.9853	12.318
16.8749	11.518
18.0272	11.962
17.6293	11.350
16.5575	11.338
18.2388	11.467
17.811	11.476
16.1895	9.968	
16.845	12.923
17.4637	10.821
17.6339	10.814
17.4384	12.212
17.9421	11.805
16.615	12.070
15.6398	11.228
16.7415	11.879
16.8197	12.116
15.9181	11.412
17.8363	11.856
17.696	11.941
16.845	10.667
18.5378	11.651
17.1877	11.982
18.4527	11.246
16.8956	11.106
18.1422	11.996
16.8059	11.131
17.4913	10.428
16.3045	10.876
17.4453	9.8668
17.5396	11.479
17.7328	11.21	
17.466	10.423
18.4803	12.095
17.2889	11.787
18.3883	10.002
17.6523	11.509
17.4982	11.955
17.5948	11.384
17.7328	11.656
19.3934	12.560
17.9651	12.525
17.0428	11.359
17.6086	11.720
18.9817	11.699
17.1992	12.596
16.9163	11.492
17.3096	11.189
18.9403	11.699
17.098	13.574
16.3206	12.067
18.4343	12.447
18.3124	11.663
16.7277	11.665
18.2457	13.020
8.4155	9.7633
7.1413	10.398
7.691	11.969
8.6363	9.8139
7.8704	10.957
7.2103	11.124
7.6289	9.899	
7.5645	8.8824
7.5967	9.5241
8.1372	10.301
7.8106	11.322
8.9514	11.062
8.8456	10.386
8.6869	11.000
7.6611	10.759
8.1648	10.306
9.1515	10.796
8.5029	9.1791
8.1441	10.844
9.0756	9.3723
7.8428	9.9703
8.8295	10.464
8.1993	9.7863
9.2021	11.007
8.1625	10.474
8.2085	9.9634
8.8456	11.561
9.209	11.046
8.588	11.032
7.8934	11.375
7.898	10.204
9.1584	10.853
8.9813	9.7127
8.6271	11.837
7.806	11.497
7.9233	10.400
8.8042	10.301
8.8272	11.028
9.715	9.9151
8.3189	9.0365
9.5954	9.1469
7.4081	9.8001
9.0733	8.9307
7.9118	9.0848
8.1717	9.0687
9.393	9.4735
7.5277	10.699
7.3575	10.326
10.1635	9.1239
9.4344	12.348
8.8249	9.9335
7.6979	10.140
9.002	11.143
7.3253	9.6644
8.0636	11.108
6.8768	10.430
7.737	10.361
7.0953	11.143
9.6023	9.0526
6.0695	9.669	
7.0815	10.499
8.2729	11.115
7.5461	10.717
9.1837	9.8484
8.1694	10.786
8.9951	9.5678
7.7324	9.5954
7.8359	9.4965
7.9095	9.0066
7.9969	10.706
8.9905	10.800
10.4004	9.9749
8.9215	10.057
8.4914	10.223
9.5678	10.568
8.9491	9.7863
9.2527	10.855
7.7577	9.9749
9.3102	11.653
8.9836	9.7104
8.6892	9.7219
7.2816	10.283
9.2435	10.621
10.1681	9.0802
8.0314	9.5678
9.071	10.218
8.3557	10.152
7.8175	8.6938
9.0089	10.395
8.0774	10.669
7.3138	11.660
8.7927	10.087
8.4592	10.333
8.6823	9.0986
9.1722	10.572
7.4564	11.325
8.8019	11.334
8.2913	9.4229
7.7508	10.947
7.7945	10.899
24.0394	24.676
24.6972	24.444
23.8945	24.991
23.837	24.853
26.4199	24.722
26.1853	23.779
24.9111	24.816
23.7197	23.448
23.3218	22.958
26.4015	24.600
25.4332	25.495
25.953	26.169
24.0486	25.428
23.8692	23.853
24.3499	25.138
24.1498	24.678
24.596	24.458
24.6075	24.602
24.9134	24.605
24.8513	24.485
24.6535	23.064
24.0555	24.372
23.4437	24.055
25.102	25.320
24.8536	24.952
23.7266	26.109
24.8513	23.432
25.2009	24.711
24.1222	24.692
24.6903	24.032
23.9842	23.383
25.5827	23.786
24.6397	24.251
23.8393	24.315
25.6678	23.659
24.9433	24.000
24.7064	24.347
24.2441	23.623
24.6282	23.423
23.3218	24.876
24.6972	24.552
26.0036	25.778
26.0404	23.876
25.9415	23.883
23.9359	23.834
25.8058	24.632
24.9318	23.862
25.3021	24.520
24.5891	24.297
23.2873	23.114
24.0049	23.912
24.9088	24.929
24.1475	26.689
26.4843	23.710
25.4447	24.004
24.8007	24.501
25.9668	25.079
24.3407	23.588
24.3154	24.218
25.9944	23.979
24.435	24.297
24.6512	24.943
24.4856	23.655
25.2308	25.320
25.7184	23.935
24.5316	23.807
24.8996	24.586
25.4792	24.191
24.665	23.239
26.1508	24.575
25.1135	22.238
24.6098	24.708
24.3752	24.478
26.0772	24.908
24.0946	24.467
23.4299	25.065
24.6581	25.861
26.712	24.522
25.6517	23.945
24.8191	24.977
24.2855	24.269
25.5045	24.524
24.8605	23.443
25.4401	24.418
25.2722	24.770
24.7248	24.110
24.5914	25.578
25.1434	23.703
25.0675	24.492
24.297	23.975
23.262	24.752
25.6862	23.199
25.4953	24.989
24.7593	24.366
24.9709	23.979
24.4925	23.779
24.3545	24.402
24.665	23.620
24.7984	24.478
25.6632	23.977
4.057	21.451
5.7912	19.749
3.9719	19.878
5.3174	18.809
5.7406	22.066
4.9172	20.768
4.3951	20.136
6.1868	19.232
4.8045	21.198
6.173	19.335
6.7848	21.044
4.9218	20.019
6.0672	19.869
6.3248	19.968
4.7424	20.41	
4.6665	20.451
4.3491	20.269
5.0897	19.890
5.7498	20.688
6.0304	20.150
4.2962	20.927
4.1973	20.499
4.3192	20.170
6.1661	21.670
5.115	19.749
5.0069	20.826
5.0621	20.147
4.7286	19.276
5.3013	19.423
5.5704	19.471
5.7337	20.502
7.1321	19.738
5.5244	20.435
5.3473	20.389
5.3588	19.706
5.7061	19.214
6.1638	19.766
4.931	20.030
5.184	20.596
5.6256	21.270
5.9775	21.472
5.4393	19.660
6.2673	18.749
4.9839	19.570
4.7723	19.837
5.1334	20.773
4.2594	21.081
6.012	19.770
4.5676	19.977
4.2042	20.994
5.9016	20.122
6.1592	21.090
5.4117	19.340
4.9724	20.016
4.5906	19.301
5.4531	20.706
7.0355	19.607
6.5134	21.415
5.3864	20.835
4.4756	20.276
4.9632	20.124
5.2898	19.754
3.9604	21.566
3.9627	20.888
6.1523	18.905
5.3105	18.503
3.8293	20.842
7.2701	20.055
3.896	20.065
4.3376	19.782
5.69	18.395
5.4623	19.306
7.231	19.885
4.6987	19.575
6.6974	20.012
6.1247	20.088
6.4214	20.571
5.322	19.570
4.8758	20.446
5.8694	20.370
5.7406	21.389
6.1753	20.428
3.6499	20.364
5.6233	19.830
5.3013	20.244
6.2006	20.189
5.6463	18.933
5.5359	20.801
5.4209	21.251
6.9987	21.769
6.3455	20.083
4.1904	21.226
5.5681	21.033
4.793	20.364
5.5566	20.377
5.0552	18.236
4.7677	20.550
5.7613	19.588
2.907	20.564
6.5709	20.403
28.0805	10.531
27.3445	11.212
26.8661	10.667
26.6476	9.2412
25.7115	10.050
26.367	10.326
28.2346	10.416
26.6361	9.784	
27.3077	9.2964
26.7143	9.4712
25.953	8.2131
27.3445	9.3769
26.8615	10.324
27.7148	11.175
26.4291	10.391
25.7598	9.3907
27.2479	10.184
26.9857	10.545
26.6338	10.161
26.8753	11.288
26.6223	10.276
26.482	9.6644
29.5939	9.738	
26.2543	10.331
25.2377	9.7081
26.0312	10.06	
27.9471	11.168
26.6154	11.635
26.6936	8.9675
25.8081	9.4574
27.3169	9.117	
25.5321	10.566
27.2916	11.971
26.7051	11.978
26.7626	9.6253
27.9264	10.710
27.0386	10.037
27.4986	10.423
26.1577	9.5632
26.9213	11.996
27.2433	9.1561
26.6959	10.239
27.0708	10.814
26.0197	10.931
27.2663	11.495
27.6136	9.7426
27.0478	10.285
26.873	10.361
26.9282	11.391
27.6297	10.020
27.0869	9.3033
25.746	11.433
25.7598	10.561
27.7447	10.970
26.988	9.991	
26.7189	10.262
26.7718	10.267
27.402	10.908
26.1485	10.616
26.9811	10.296
26.5694	9.2274
27.6757	9.5816
28.1817	10.867
26.0726	10.911
26.5855	10.145
27.1375	10.943
27.31	9.3401
27.3123	10.253
26.9098	8.2798
27.0179	9.6023
28.1518	10.545
27.0179	10.616
27.8942	10.478
27.563	10.273
27.0432	9.6
26.9443	10.865
26.321	10.540
26.4084	12.686
27.9287	10.993
25.6701	10.922
26.7051	10.340
27.4296	9.7426
28	10.8903	
27.3698	10.227
26.9052	9.0319
27.2433	12.562
26.1577	10.529
27.0823	10.087
26.8707	10.347
26.3877	9.6989
26.3831	10.303
27.0478	10.480
26.7741	8.8272
26.6131	11.573
26.7557	8.8387
25.7368	9.7403
26.0956	10.375
25.8058	10.635
26.4245	10.292
25.8357	10.451
19.9339	27.914
21.1115	27.206
21.3047	25.702
20.4514	27.213
21.6175	27.376
23.2206	26.824
21.0655	27.719
21.4841	28.124
21.5117	27.951
23.0182	27.542
21.5922	26.873
22.802	27.383
20.847	28.285
20.2053	27.659
19.6993	27.882
22.1603	28.483
21.7325	27.880
22.6525	28.156
21.0908	26.436
20.2076	28.023
20.686	27.788
21.7808	27.873
21.6037	28.246
21.5485	26.921
21.7831	26.751
21.7003	27.257
22.273	27.772
22.5835	26.422
21.7785	26.712
20.0788	26.617
22.4202	29.104
20.5687	27.461
20.5273	28.253
20.8838	27.448
20.9275	26.040
20.7849	26.459
19.9017	26.258
21.7325	26.590
20.8999	27.887
21.0195	26.505
21.5485	27.747
22.1672	26.992
21.8268	26.764
23.0573	28.533
20.6607	26.790
21.2794	27.638
21.1805	26.863
20.7987	27.142
21.7624	26.583
20.962	27.204
21.2909	27.887
21.7302	26.058
21.6175	27.553
20.3617	27.866
21.9717	27.434
20.7734	29.375
20.6791	26.951
21.6405	28.535
20.732	26.755
22.6019	29.451
22.3075	26.249
20.6354	29.787
20.502	27.047
20.4077	27.678
21.2081	27.091
21.8636	27.774
21.1368	28.257
21.8774	27.241
21.5301	27.517
19.5222	27.514
20.6814	26.847
20.3364	27.001
20.824	27.954
20.8723	28.308
21.1506	28.163
21.468	27.365
21.2311	27.098
20.9988	27.132
22.3029	27.54	
23.1056	27.724
21.054	28.581
21.0241	27.029
21.974	27.204
21.215	27.241
22.1189	27.461
21.4588	27.422
22.0637	27.896
21.8222	27.183
21.215	27.418
21.1667	26.516
21.1575	26.700
21.4772	27.484
21.8107	27.333
20.7044	27.441
21.1506	27.572
20.2007	27.036
22.8066	27.832
20.7849	27.544
21.4519	26.85	
20.5296	27.622
13.5238	18.107
13.7262	18.369
13.9792	18.857
13.5468	18.880
14.016	18.866
14.1379	18.990
13.8596	18.052
12.6291	20.134
13.8596	18.273
14.2391	19.552
15.6007	18.951
14.0482	17.926
13.05	18.234
13.1995	16.918
13.717	18.710
14.7221	19.186
14.9153	18.100
12.9948	20.713
13.027	18.356
13.9447	17.88	
13.3628	19.285
14.4622	19.591
15.051	19.007
14.9521	20.41	
13.3375	19.416
13.8849	18.862
13.9562	19.593
12.9925	20.292
15.1637	19.370
14.7842	18.231
14.3587	18.225
14.3426	19.706
13.349	18.234
14.0781	17.921
14.1632	18.781
15.603	16.930
14.3081	17.988
13.1052	19.462
15.0648	18.668
12.8499	19.064
14.0344	19.050
16.0745	18.105
13.7262	19.846
12.6498	18.579
13.4686	18.892
14.4484	17.781
12.4152	19.220
14.2713	18.089
13.786	18.521
12.6268	19.710
14.062	18.770
13.2386	19.595
13.464	19.354
14.1425	19.400
14.0689	19.423
12.3209	18.011
12.8338	18.220
14.8716	17.907
14.1448	17.921
15.5179	18.528
15.8629	18.027
13.0454	19.034
14.5887	17.946
14.223	18.001
15.3546	19.177
14.6002	18.57	
14.637	19.646
12.8384	18.984
13.901	18.199
15.2212	19.046
13.9792	17.472
15.3408	19.388
13.3513	18.558
12.9097	19.207
13.1972	19.450
13.3927	17.252
12.6245	19.340
13.8297	18.905
13.4272	17.974
13.7515	19.087
13.9378	18.627
12.5164	17.824
12.8545	19.147
13.924	19.388
14.6485	18.772
13.464	18.496
13.5192	17.532
13.1466	19.131
13.3398	19.441
13.6963	18.797
15.373	19.437
14.5105	16.851
13.8895	20.426
15.2695	18.806
13.6273	18.498
13.8458	19.354
13.188	18.618
13.4939	18.319
12.8729	18.710
14.2897	16.842
18.2158	26.475
17.9191	25.440
19.0139	26.422
17.627	26.698
18.3354	26.155
17.9076	24.964
17.4798	26.396
17.7305	25.380
18.7793	25.099
18.0479	26.166
17.6546	25.628
18.0939	26.054
19.0277	25.969
16.0193	25.736
16.6817	26.111
18.1169	24.506
20.2007	25.713
17.6868	25.520
16.2171	25.456
18.0709	24.950
18.5332	27.006
18.1123	26.525
18.2273	26.445
18.8759	25.398
18.5654	25.686
17.5948	27.482
18.0387	25.545
17.3694	25.104
18.1054	25.978
18.0732	25.447
17.9697	26.801
17.0773	26.330
16.4287	25.288
18.5194	24.773
17.8018	26.709
17.3303	26.173
17.8685	26.771
18.0042	25.801
18.3952	24.671
18.0364	25.755
16.7116	26.210
18.225	24.589
17.4844	25.573
18.0801	26.088
18.0824	27.666
18.5378	25.525
18.3607	26.376
17.6201	24.584
18.0502	25.026
17.8179	25.444
17.5235	25.591
18.8184	25.053
18.2894	26.716
17.3464	25.260
18.3791	25.447
17.7512	26.790
16.5023	25.242
19.6924	24.529
16.9853	25.391
17.2567	25.24	
18.0433	25.833
18.0847	25.828
17.3441	25.989
18.2411	25.058
18.6574	26.452
18.4366	26.955
18.6275	25.382
18.3837	24.616
17.7742	26.442
18.0318	25.157
18.1675	25.750
18.2365	26.413
17.6822	24.694
16.5897	26.146
17.0336	25.366
17.2061	24.575
18.6091	25.488
18.041	25.757
17.8708	25.267
18.3515	26.647
18.8621	25.205
16.661	25.447
18.8184	26.808
19.0139	25.453
17.8432	25.962
18.4067	26.403
17.0842	25.424
18.3055	25.016
17.4062	25.902
17.144	26.139
18.6896	25.520
17.512	26.003
18.2963	25.382
18.0134	26.670
17.7558	26.026
17.8294	25.746
17.4752	24.697
18.1445	26.088
19.1335	26.298
18.1491	25.725
11.9759	20.589
12.061	21.497
12.7027	19.559
12.6613	21.035
11.5343	19.563
12.2059	21.589
12.4152	21.939
13.188	22.316
10.7753	21.780
11.9805	21.106
11.2169	22.245
11.0628	21.422
12.5187	21.150
11.1134	21.433
11.3066	20.847
12.4267	21.141
12.4382	22.095
13.7975	21.339
11.1134	22.082
11.831	21.707
12.7326	22.197
11.5481	21.980
10.681	22.339
13.3099	21.033
12.6475	21.649
12.2404	21.247
11.6309	22.470
11.2537	20.644
12.4428	21.863
11.1341	21.065
11.1088	21.578
13.4801	21.077
13.073	21.530
11.5987	20.826
12.0679	20.828
13.2639	21.640
11.5021	21.606
12.6935	20.732
11.164	21.974
12.0081	21.730
11.9759	20.876
13.5422	20.545
11.1594	21.445
11.6631	22.468
11.0214	21.658
12.1323	20.925
12.291	21.136
11.0927	21.923
10.8213	20.656
12.774	21.704
12.1714	20.782
13.0983	20.853
12.8223	21.021
11.1111	20.828
12.4221	20.805
12.1806	22.206
11.5343	21.403
12.222	21.539
11.6539	22.197
12.36	20.577
13.3375	21.824
12.3071	20.925
13.487	22.089
11.9966	21.410
11.6999	21.035
12.8844	22.070
12.6866	22.013
11.3664	20.927
11.7666	21.451
12.9925	21.371
12.8177	22.199
12.6337	21.817
11.6838	20.904
11.2031	20.672
12.8315	22.022
12.0426	21.215
10.0784	21.985
11.3572	23.558
11.3066	21.399
12.9235	21.675
12.6222	21.617
13.4571	21.185
13.2685	22.192
12.7717	21.005
13.4111	21.888
13.2087	22.240
12.7142	21.178
11.6033	19.478
10.6971	21.550
11.6769	21.415
11.4653	20.968
12.8292	22.986
12.452	20.476
11.4906	21.702
11.1939	21.265
11.7413	22.148
12.0472	20.637
11.8862	20.874
12.6291	22.075
11.9943	21.962
23.1976	9.5678
22.2224	8.2131
23.9842	8.6984
23.354	7.7577
24.0279	9.853	
22.9768	8.2591
24.4626	9.0089
23.7933	8.2821
23.0343	8.6892
23.2758	8.703	
22.641	8.4362
23.2045	7.9647
23.6898	7.2655
22.9722	10.168
24.1268	7.8175
23.8209	8.1464
22.6893	9.2136
23.5702	8.0889
22.4248	7.6542
22.7721	8.151	
23.9244	9.163	
22.5743	8.5374
22.3259	7.8635
22.4639	6.6353
23.1953	8.6018
23.9129	8.5489
23.0297	8.5075
23.5127	8.1073
23.7496	8.8893
23.0182	8.7858
23.3908	9.2251
22.5007	8.2476
22.6203	8.9169
21.8958	8.9905
22.4133	8.4132
22.1465	8.4339
24.2119	8.6156
24.1498	8.7904
23.7818	8.5259
24.8122	9.2941
22.9147	7.8152
24.435	8.5811
24.8076	8.2223
21.9602	8.3764
23.745	9.0848
23.2091	8.8939
24.2234	7.5461
21.8866	8.9652
22.5835	8.5029
21.7785	7.1482
23.8439	7.8911
23.4529	9.1998
23.5656	8.7375
22.0131	8.3603
22.3213	9.0112
23.9037	7.9808
23.5426	8.8778
24.3798	8.1648
24.6696	8.2039
23.3057	8.0613
24.389	8.8042
23.3218	8.9468
23.3632	10.025
24.1935	8.6018
23.5472	8.9767
21.5761	7.8773
23.0389	7.1942
22.8572	9.1607
22.5398	8.1211
22.2523	7.599	
23.2114	7.967	
23.2482	9.738	
23.722	7.9049
21.997	10.004
21.9188	9.7058
23.1332	8.1395
24.0831	8.4914
23.2114	8.4109
22.8572	7.9302
22.6042	8.8387
22.5421	9.6506
21.3829	8.8571
24.8421	9.3861
24.1406	8.5305
22.5904	8.4201
24.7478	7.783	
22.3282	7.99	
24.8375	6.7871
24.1866	9.1814
23.7772	9.6345
23.3586	9.9243
22.3236	8.1556
23.2206	6.8515
23.5725	9.2803
22.8089	7.9923
21.6083	7.2655
23.2781	9.0227
24.0509	9.324	
23.2597	8.3741
23.4851	8.3074
27.6389	14.496
25.9116	14.160
26.5073	14.926
24.826	15.297
25.562	15.147
26.4084	14.616
24.6052	14.995
25.2906	14.956
26.7074	13.857
25.6931	15.444
24.8329	16.037
25.7943	13.947
25.1871	14.512
26.2014	13.473
24.4649	14.549
26.4061	14.531
26.6292	16.380
25.4194	14.462
25.4746	13.809
26.965	15.071
25.8886	15.269
25.7322	15.688
26.0887	15.899
24.8697	14.639
26.8638	13.917
24.9824	14.977
24.8858	14.319
25.7092	15.011
26.3693	14.579
26.5533	15.041
26.0381	14.324
27.7194	13.799
26.1807	14.802
26.9029	14.643
26.3946	16.796
26.5648	15.603
26.1853	16.187
26.4245	14.917
27.3376	14.630
26.1255	13.891
26.0749	14.515
27.6228	15.274
27.0018	14.841
26.1807	15.239
25.6103	13.937
26.7074	15.156
27.0317	14.432
25.8886	14.195
27.5561	13.213
27.1007	14.524
26.9259	15.563
25.2998	13.590
26.0473	13.201
25.9323	14.848
24.2947	13.431
25.7989	14.671
24.8214	13.277
26.39	13.802
26.1462	15.078
27.149	14.305
26.9213	14.547
25.1204	14.229
26.3095	14.540
26.068	14.439
25.3918	13.997
26.5441	14.485
25.8311	15.520
26.9604	14.848
25.3872	15.662
26.3095	15.842
27.1812	16.329
25.2814	14.229
25.4102	14.637
26.0634	14.733
25.1089	16.902
26.6614	15.708
26.6384	13.404
26.4383	15.041
26.7534	14.938
25.7805	15.212
26.1853	14.466
26.3118	14.542
26.1071	13.454
24.9571	15.030
25.5597	13.912
26.7925	14.234
26.6453	15.354
24.5362	16.911
26.6522	14.211
25.8794	15.021
25.7897	15.145
26.7534	15.639
26.2957	15.508
26.9535	15.513
24.9249	13.760
25.8242	14.648
26.4084	15.221
25.608	15.754
25.3596	14.206
25.3412	13.963
16.2631	10.025
15.7525	9.738	
16.4425	10.991
16.1205	8.9905
16.3252	8.5903
16.2079	9.3884
14.4116	9.485	
16.2838	8.841	
16.9738	9.439	
16.6932	10.536
14.6439	11.143
17.1141	9.7311
15.4558	8.45	
14.2368	8.9537
15.2649	8.2131
16.6564	9.9243
16.4287	8.9169
16.0607	9.1584
14.5634	7.2057
14.016	10.126
16.2723	9.1032
15.442	8.0222
16.6794	8.2844
15.0372	9.554	
15.7594	8.4017
15.6122	11.881
15.0556	9.4896
15.5892	10.214
15.9595	9.3562
15.7594	9.6828
13.8918	9.2987
16.9669	8.519	
14.5289	8.7306
14.6761	7.898	
15.5409	9.347	
14.6945	8.6938
16.3528	9.8783
16.0032	8.6087
13.9079	9.0181
13.9125	10.674
16.8496	9.5954
14.8532	8.9238
16.3551	9.9703
15.5938	8.5144
16.4172	9.14	
16.3896	8.588	
14.9268	10.384
17.1348	10.260
16.8312	8.5719
15.1729	9.4965
15.6421	8.8663
15.6099	8.8709
14.66	9.6989
16.4954	9.3907
15.7824	8.5811
13.8136	9.5655
15.3638	8.9238
15.9664	9.991	
15.3293	8.6685
14.9314	7.9095
14.384	9.9542
14.5887	10.227
15.5984	9.8553
16.1297	8.9146
15.6881	7.9187
15.9595	10.018
15.971	9.623	
15.4811	9.5816
15.6789	8.818	
15.764	8.9169
15.189	9.1975
15.0004	9.1791
16.4126	9.7656
15.7479	9.3424
15.1844	9.7311
15.2143	10.007
16.2148	8.3258
15.6306	9.2182
16.5621	9.5034
14.9314	9.9887
16.0952	9.6184
16.0722	9.0227
15.9871	9.8139
16.1826	8.8962
14.4208	9.462	
15.9756	10.186
15.1246	9.7978
16.4931	9.3056
17.1187	10.460
15.4696	8.841	
15.5915	9.3033
16.224	8.9514
16.0216	9.6667
15.5041	10.186
14.9452	8.7697
14.4185	9.3102
14.7658	8.7237
16.3459	8.5696
14.6324	8.5857
15.5386	9.8139
16.6863	13.864
17.8731	15.143
15.7617	14.347
16.6334	13.429
16.27	14.853
16.9692	14.761
15.9503	13.733
16.9048	13.896
16.4793	14.998
17.6224	12.921
16.2516	13.273
16.7277	13.868
17.213	14.013
15.4466	14.998
16.0745	14.002
15.7571	15.258
15.8629	14.763
16.7944	14.453
16.5943	15.511
17.1969	14.952
17.3349	15.179
15.5156	14.880
16.3114	14.952
15.9641	15.069
15.8008	14.243
16.6196	13.776
16.431	15.531
16.2171	14.995
15.4397	14.784
16.0768	17.031
16.6679	14.584
17.3924	14.623
15.7985	13.799
16.1734	15.221
15.9733	15.761
16.4149	14.853
16.4103	14.390
16.983	15.727
16.4425	12.935
15.603	16.161
15.7732	15.329
15.4765	14.050
16.6196	15.016
15.3086	14.89	
16.0952	14.363
16.4885	14.683
16.1527	14.121
16.2171	15.030
16.4701	14.013
17.7995	14.121
15.6421	14.167
17.2176	14.821
16.224	14.517
16.5276	15.184
16.086	14.878
17.466	15.193
14.9406	14.501
15.8721	12.886
16.799	15.616
16.1067	14.420
16.2953	15.218
15.2971	14.671
17.0727	14.324
15.2948	14.765
16.6058	14.991
14.5588	14.400
16.2378	13.843
16.6886	14.719
16.1182	15.253
15.5823	13.829
15.2051	14.039
16.0515	14.308
16.6265	15.085
16.2309	14.749
16.1711	14.420
17.3441	15.225
15.5938	15.048
17.9007	14.312
15.4949	15.338
16.3206	16.159
17.2797	14.926
16.4931	14.243
16.661	16.389
16.0101	14.761
16.2746	16.141
17.3027	13.638
16.7875	15.402
15.3431	15.416
16.3597	17.123
16.224	15.437
16.5713	15.276
15.0924	15.989
16.7806	14.616
15.2925	16.419
16.7875	16.065
17.4568	14.275
15.6536	13.445
17.0083	14.101
16.3804	15.037
15.9388	15.191
20.5227	19.457
19.7683	19.986
21.4864	19.703
19.6832	18.351
21.6014	20.490
20.203	19.959
20.6975	19.825
19.6763	19.862
21.1506	20.129
19.6694	19.977
21.3921	19.069
19.7821	20.223
20.4813	19.016
20.1202	19.073
20.7849	20.476
21.3369	19.717
19.3313	19.637
19.7476	19.101
20.9597	18.461
20.6377	19.393
20.8608	18.471
20.3456	19.055
18.6298	19.805
20.5572	19.358
20.8654	20.449
20.2536	19.103
21.2541	22.059
20.9758	19.094
20.9919	20.561
20.7251	19.542
19.3727	19.565
19.7775	18.882
19.6211	19.126
19.536	20.058
20.5089	19.294
21.3346	20.313
19.2715	18.450
19.8971	19.324
21.1161	19.554
20.2789	18.606
20.2973	19.053
20.7343	19.95	
21.2449	20.037
21.5646	20.403
20.3502	19.669
20.3847	19.119
18.9288	19.285
20.7021	19.754
20.4836	19.317
19.4256	19.306
19.8258	20.097
19.5682	19.881
19.7798	20.191
20.1777	19.193
20.2628	19.685
18.8276	19.427
21.1805	19.253
19.6832	19.013
20.1777	20.021
21.1322	20.803
20.042	20.191
19.7867	20.596
20.9873	19.595
19.9523	18.804
18.9219	18.275
19.7936	19.324
20.8608	19.197
20.2375	20.032
20.6423	20.226
20.7826	20.499
20.2375	19.340
20.364	18.245
19.3865	20.419
21.123	19.105
19.3957	21.217
20.1478	18.376
21.2679	19.197
19.7016	17.976
20.6262	18.993
20.6837	20.391
21.1322	19.855
19.9178	19.427
20.3502	20.094
19.2899	20.094
19.7246	19.897
20.5135	19.340
20.939	20.334
19.7798	20.313
19.5567	19.059
20.6998	20.768
21.3852	19.565
21.0402	19.188
21.2633	19.609
20.0811	19.230
20.18	21.327
20.3525	21.196
20.6837	19.869
20.939	20.893
19.9385	18.128
19.8833	18.852
8.4086	15.789
9.5218	14.816
8.8341	15.085
9.5586	16.796
8.0567	14.742
9.3378	15.501
7.7416	15.370
8.7375	15.140
7.8704	16.086
7.5139	13.804
9.5471	15.016
8.1671	15.336
7.4679	15.062
7.3966	15.892
8.8134	14.264
8.7766	14.733
8.6639	15.851
7.5116	15.152
9.4781	14.597
8.5236	14.347
8.795	15.186
7.6956	16.214
7.8888	15.103
7.8267	15.81	
9.1515	15.561
9.3884	15.267
8.8686	14.982
9.2274	14.823
9.3125	15.359
9.4045	16.219
7.944	13.089
8.9261	14.650
